Date,Open,High,Low,Close,Adj Close,Volume
"Dec 31, 2022",0.245577,0.251686,0.244431,0.246466,0.246466,"144,122,815"
"Dec 30, 2022",0.244126,0.245987,0.240350,0.245557,0.245557,"159,952,057"
"Dec 29, 2022",0.248380,0.248460,0.241094,0.244140,0.244140,"214,425,739"
"Dec 28, 2022",0.260384,0.260842,0.247964,0.248378,0.248378,"209,596,269"
"Dec 27, 2022",0.265306,0.265969,0.257486,0.260370,0.260370,"164,331,309"
"Dec 26, 2022",0.259293,0.265307,0.257990,0.265297,0.265297,"151,542,330"
"Dec 25, 2022",0.259371,0.259905,0.255300,0.259270,0.259270,"118,238,326"
"Dec 24, 2022",0.259427,0.260390,0.257364,0.259368,0.259368,"90,666,010"
"Dec 23, 2022",0.256541,0.262308,0.255814,0.259429,0.259429,"178,906,111"
"Dec 22, 2022",0.253158,0.256763,0.248176,0.256523,0.256523,"174,290,867"
"Dec 21, 2022",0.258994,0.259201,0.249219,0.253154,0.253154,"204,481,179"
"Dec 20, 2022",0.252961,0.261469,0.252210,0.259007,0.259007,"187,028,227"
"Dec 19, 2022",0.266348,0.269289,0.251140,0.252944,0.252944,"225,101,432"
"Dec 18, 2022",0.266926,0.270685,0.263998,0.266335,0.266335,"178,941,855"
"Dec 17, 2022",0.264024,0.267248,0.260272,0.266900,0.266900,"336,512,356"
"Dec 16, 2022",0.300207,0.301146,0.261786,0.264070,0.264070,"415,410,448"
"Dec 15, 2022",0.308120,0.308493,0.298362,0.300201,0.300201,"221,898,095"
"Dec 14, 2022",0.312916,0.315206,0.306783,0.308134,0.308134,"255,357,209"
"Dec 13, 2022",0.306941,0.318048,0.300175,0.312865,0.312865,"304,333,274"
"Dec 12, 2022",0.307699,0.307808,0.302640,0.306949,0.306949,"180,119,689"
"Dec 11, 2022",0.312621,0.314907,0.306742,0.307711,0.307711,"121,149,579"
"Dec 10, 2022",0.311708,0.314801,0.311260,0.312606,0.312606,"95,343,947"
"Dec 09, 2022",0.314823,0.316276,0.309368,0.311677,0.311677,"158,935,988"
"Dec 08, 2022",0.310321,0.315648,0.308138,0.314843,0.314843,"164,158,396"
"Dec 07, 2022",0.318478,0.319006,0.308061,0.310320,0.310320,"224,226,547"
"Dec 06, 2022",0.319513,0.320856,0.314313,0.318464,0.318464,"162,651,156"
"Dec 05, 2022",0.322709,0.328756,0.317321,0.319517,0.319517,"202,743,238"
"Dec 04, 2022",0.319633,0.323657,0.318834,0.322750,0.322750,"174,449,332"
"Dec 03, 2022",0.319400,0.325595,0.317130,0.319654,0.319654,"228,514,876"
"Dec 02, 2022",0.314494,0.319842,0.311833,0.319407,0.319407,"189,604,155"
"Dec 01, 2022",0.318891,0.319462,0.313623,0.314484,0.314484,"205,527,704"
"Nov 30, 2022",0.309385,0.320628,0.309058,0.318883,0.318883,"272,587,134"
"Nov 29, 2022",0.306697,0.312370,0.304970,0.309372,0.309372,"184,241,191"
"Nov 28, 2022",0.312464,0.313785,0.301404,0.306700,0.306700,"268,746,809"
"Nov 27, 2022",0.313793,0.319191,0.312288,0.312454,0.312454,"167,898,046"
"Nov 26, 2022",0.314953,0.321897,0.312215,0.313790,0.313790,"206,097,213"
"Nov 25, 2022",0.316420,0.316827,0.308314,0.314989,0.314989,"205,372,207"
"Nov 24, 2022",0.318333,0.320685,0.312540,0.316458,0.316458,"221,490,892"
"Nov 23, 2022",0.311983,0.319166,0.309854,0.318317,0.318317,"326,001,398"
"Nov 22, 2022",0.304524,0.315869,0.299104,0.311922,0.311922,"303,965,817"
"Nov 21, 2022",0.312300,0.312622,0.297288,0.304548,0.304548,"402,254,597"
"Nov 20, 2022",0.328513,0.330734,0.311079,0.312307,0.312307,"241,625,735"
"Nov 19, 2022",0.326217,0.331688,0.323074,0.328512,0.328512,"160,053,174"
"Nov 18, 2022",0.324869,0.332156,0.321397,0.326221,0.326221,"223,268,757"
"Nov 17, 2022",0.332421,0.334028,0.319963,0.324859,0.324859,"238,288,352"
"Nov 16, 2022",0.336964,0.343930,0.325434,0.332382,0.332382,"279,986,402"
"Nov 15, 2022",0.331874,0.344129,0.330337,0.337009,0.337009,"312,070,544"
"Nov 14, 2022",0.330123,0.340556,0.315946,0.331849,0.331849,"484,659,345"
"Nov 13, 2022",0.339182,0.344869,0.327357,0.330127,0.330127,"405,636,157"
"Nov 12, 2022",0.354899,0.355834,0.338529,0.339144,0.339144,"389,700,815"
"Nov 11, 2022",0.368967,0.373032,0.343391,0.354667,0.354667,"595,121,832"
"Nov 10, 2022",0.317892,0.376563,0.314274,0.368977,0.368977,"1,353,707,790"
"Nov 09, 2022",0.371961,0.375250,0.312378,0.317837,0.317837,"1,446,651,845"
"Nov 08, 2022",0.404234,0.413486,0.353258,0.371834,0.371834,"1,420,168,187"
"Nov 07, 2022",0.402966,0.415743,0.399029,0.404259,0.404259,"554,735,710"
"Nov 06, 2022",0.426749,0.430276,0.403005,0.403005,0.403005,"495,843,423"
"Nov 05, 2022",0.421525,0.436214,0.420775,0.426735,0.426735,"701,622,249"
"Nov 04, 2022",0.389397,0.425307,0.388812,0.421525,0.421525,"909,794,346"
"Nov 03, 2022",0.386060,0.398447,0.385136,0.389420,0.389420,"445,099,982"
"Nov 02, 2022",0.401385,0.407748,0.382296,0.386076,0.386076,"741,360,035"
"Nov 01, 2022",0.406289,0.414435,0.399925,0.401402,0.401402,"452,398,724"
"Oct 31, 2022",0.406030,0.415174,0.398713,0.406336,0.406336,"569,992,895"
"Oct 30, 2022",0.419864,0.421159,0.400375,0.406047,0.406047,"577,564,479"
"Oct 29, 2022",0.404508,0.435729,0.402261,0.419778,0.419778,"855,151,911"
"Oct 28, 2022",0.388671,0.410745,0.380107,0.404507,0.404507,"618,236,710"
"Oct 27, 2022",0.403511,0.414268,0.388504,0.388697,0.388697,"719,088,729"
"Oct 26, 2022",0.401672,0.410212,0.396357,0.403492,0.403492,"761,857,225"
"Oct 25, 2022",0.357838,0.414189,0.357710,0.401988,0.401988,"1,215,554,912"
"Oct 24, 2022",0.362096,0.364590,0.354384,0.357857,0.357857,"389,895,509"
"Oct 23, 2022",0.351398,0.363300,0.346602,0.362099,0.362099,"394,201,921"
"Oct 22, 2022",0.349098,0.353987,0.343961,0.351409,0.351409,"345,854,400"
"Oct 21, 2022",0.340251,0.349577,0.330994,0.349077,0.349077,"513,576,018"
"Oct 20, 2022",0.350044,0.355504,0.337724,0.340254,0.340254,"497,190,070"
"Oct 19, 2022",0.361892,0.362199,0.349577,0.350032,0.350032,"430,500,856"
"Oct 18, 2022",0.372343,0.373903,0.359318,0.361820,0.361820,"435,708,572"
"Oct 17, 2022",0.370271,0.375328,0.366599,0.372345,0.372345,"360,241,999"
"Oct 16, 2022",0.363813,0.374418,0.363813,0.370281,0.370281,"337,167,739"
"Oct 15, 2022",0.366849,0.369367,0.362083,0.363744,0.363744,"349,542,728"
"Oct 14, 2022",0.377629,0.388534,0.362047,0.366851,0.366851,"563,104,935"
"Oct 13, 2022",0.381323,0.382009,0.351169,0.377638,0.377638,"1,059,234,268"
"Oct 12, 2022",0.390583,0.395019,0.378640,0.381300,0.381300,"470,666,876"
"Oct 11, 2022",0.401735,0.401735,0.388473,0.390540,0.390540,"647,675,205"
"Oct 10, 2022",0.423054,0.426265,0.401788,0.401801,0.401801,"522,186,013"
"Oct 09, 2022",0.421791,0.424001,0.419975,0.423072,0.423072,"280,279,986"
"Oct 08, 2022",0.424253,0.426762,0.420112,0.421736,0.421736,"295,762,328"
"Oct 07, 2022",0.428693,0.430319,0.422391,0.424320,0.424320,"412,845,097"
"Oct 06, 2022",0.431265,0.436684,0.426789,0.428687,0.428687,"429,115,801"
"Oct 05, 2022",0.435777,0.436221,0.424712,0.431273,0.431273,"442,089,311"
"Oct 04, 2022",0.428003,0.437220,0.425920,0.435765,0.435765,"443,212,603"
"Oct 03, 2022",0.419644,0.428601,0.418097,0.427998,0.427998,"454,947,649"
"Oct 02, 2022",0.430284,0.432294,0.418966,0.419633,0.419633,"404,886,268"
"Oct 01, 2022",0.434429,0.436231,0.428957,0.430293,0.430293,"317,805,815"
"Sep 30, 2022",0.438183,0.440544,0.430249,0.434414,0.434414,"562,475,136"
"Sep 29, 2022",0.437308,0.438368,0.428464,0.438170,0.438170,"533,583,651"
"Sep 28, 2022",0.441782,0.442514,0.426414,0.437290,0.437290,"618,645,006"
"Sep 27, 2022",0.446819,0.462494,0.438172,0.441890,0.441890,"683,067,297"
"Sep 26, 2022",0.446299,0.450270,0.438234,0.446757,0.446757,"630,690,579"
"Sep 25, 2022",0.451599,0.461773,0.440216,0.446188,0.446188,"528,836,100"
"Sep 24, 2022",0.461830,0.467096,0.451294,0.451600,0.451600,"582,129,449"
"Sep 23, 2022",0.458951,0.479108,0.448352,0.461821,0.461821,"1,025,328,778"
"Sep 22, 2022",0.440876,0.465499,0.435710,0.458966,0.458966,"762,487,961"
"Sep 21, 2022",0.441951,0.461842,0.432546,0.441159,0.441159,"1,223,771,049"
"Sep 20, 2022",0.453543,0.454071,0.438814,0.441899,0.441899,"544,680,283"
"Sep 19, 2022",0.447283,0.455685,0.434388,0.453504,0.453504,"776,470,650"
"Sep 18, 2022",0.487091,0.489621,0.444655,0.447186,0.447186,"677,522,389"
"Sep 17, 2022",0.474221,0.487726,0.473099,0.487156,0.487156,"511,814,025"
"Sep 16, 2022",0.465703,0.474130,0.456019,0.474126,0.474126,"558,761,609"
"Sep 15, 2022",0.481374,0.481406,0.463869,0.465644,0.465644,"685,227,625"
"Sep 14, 2022",0.463912,0.485709,0.463049,0.481376,0.481376,"737,527,013"
"Sep 13, 2022",0.501495,0.507524,0.462914,0.468881,0.468881,"1,004,511,415"
"Sep 12, 2022",0.509751,0.518862,0.497820,0.501546,0.501546,"856,809,100"
"Sep 11, 2022",0.512380,0.519150,0.503308,0.509752,0.509752,"705,305,295"
"Sep 10, 2022",0.502842,0.523493,0.496362,0.512422,0.512422,"995,666,468"
"Sep 09, 2022",0.479253,0.502938,0.478677,0.502920,0.502920,"858,927,416"
"Sep 08, 2022",0.479274,0.481431,0.464569,0.479274,0.479274,"647,768,733"
"Sep 07, 2022",0.463011,0.481619,0.455477,0.479282,0.479282,"693,147,052"
"Sep 06, 2022",0.499091,0.511156,0.462991,0.463066,0.463066,"982,012,136"
"Sep 05, 2022",0.503168,0.505339,0.483885,0.499121,0.499121,"646,475,147"
"Sep 04, 2022",0.480372,0.505828,0.476805,0.503084,0.503084,"907,968,827"
"Sep 03, 2022",0.454534,0.484817,0.453994,0.480387,0.480387,"778,592,386"
"Sep 02, 2022",0.457464,0.465639,0.449913,0.454559,0.454559,"525,812,957"
"Sep 01, 2022",0.446677,0.458502,0.442476,0.457481,0.457481,"582,859,437"
"Aug 31, 2022",0.452263,0.462779,0.446055,0.446665,0.446665,"521,553,602"
"Aug 30, 2022",0.450736,0.462546,0.440018,0.452169,0.452169,"640,051,711"
"Aug 29, 2022",0.430070,0.452049,0.427682,0.450703,0.450703,"587,946,527"
"Aug 28, 2022",0.449719,0.453401,0.430049,0.430049,0.430049,"519,341,943"
"Aug 27, 2022",0.431039,0.450795,0.428077,0.449703,0.449703,"733,099,946"
"Aug 26, 2022",0.464959,0.481639,0.428157,0.430863,0.430863,"1,299,179,883"
"Aug 25, 2022",0.458108,0.473415,0.458041,0.464999,0.464999,"525,337,287"
"Aug 24, 2022",0.465182,0.466601,0.454518,0.458109,0.458109,"494,717,036"
"Aug 23, 2022",0.461483,0.468810,0.447805,0.465207,0.465207,"562,953,519"
"Aug 22, 2022",0.463536,0.463536,0.440015,0.461446,0.461446,"722,091,304"
"Aug 21, 2022",0.451266,0.472278,0.448482,0.463546,0.463546,"616,272,980"
"Aug 20, 2022",0.450875,0.462979,0.438870,0.451388,0.451388,"792,647,751"
"Aug 19, 2022",0.512698,0.512698,0.449319,0.450980,0.450980,"1,294,433,367"
"Aug 18, 2022",0.537300,0.542983,0.511413,0.512633,0.512633,"642,877,241"
"Aug 17, 2022",0.557921,0.579925,0.532967,0.537038,0.537038,"1,035,477,916"
"Aug 16, 2022",0.551004,0.569267,0.549157,0.557915,0.557915,"734,187,541"
"Aug 15, 2022",0.570386,0.581010,0.545605,0.551171,0.551171,"876,107,175"
"Aug 14, 2022",0.559819,0.593898,0.557554,0.570343,0.570343,"1,180,283,864"
"Aug 13, 2022",0.540708,0.566392,0.538688,0.559813,0.559813,"930,190,208"
"Aug 12, 2022",0.531195,0.541442,0.522035,0.540753,0.540753,"538,287,825"
"Aug 11, 2022",0.537104,0.546598,0.529891,0.531258,0.531258,"819,277,170"
"Aug 10, 2022",0.513992,0.537886,0.504061,0.537093,0.537093,"816,259,967"
"Aug 09, 2022",0.536656,0.537085,0.507641,0.514052,0.514052,"636,681,258"
"Aug 08, 2022",0.527488,0.548407,0.523633,0.536596,0.536596,"782,794,306"
"Aug 07, 2022",0.511372,0.536664,0.507668,0.527470,0.527470,"495,713,645"
"Aug 06, 2022",0.517564,0.521468,0.511206,0.511256,0.511256,"370,884,770"
"Aug 05, 2022",0.499582,0.518427,0.499514,0.517503,0.517503,"536,832,135"
"Aug 04, 2022",0.500975,0.510420,0.494889,0.499668,0.499668,"499,753,654"
"Aug 03, 2022",0.496866,0.515743,0.490236,0.500988,0.500988,"553,477,710"
"Aug 02, 2022",0.513907,0.514610,0.490221,0.496833,0.496833,"709,947,033"
"Aug 01, 2022",0.517051,0.525733,0.502531,0.514123,0.514123,"647,889,797"
