Date,Open,High,Low,Close,Adj Close,Volume
"Jul 06, 2022","1,134.82","1,193.64","1,116.25","1,186.97","1,186.97","15,373,536,703"
"Jul 05, 2022","1,150.51","1,165.68","1,086.83","1,134.54","1,134.54","16,195,518,291"
"Jul 04, 2022","1,073.79","1,152.94","1,048.40","1,151.06","1,151.06","13,670,889,311"
"Jul 03, 2022","1,066.47","1,083.42","1,044.01","1,073.77","1,073.77","8,557,248,150"
"Jul 02, 2022","1,060.12","1,073.05","1,033.96","1,066.51","1,066.51","9,935,603,640"
"Jul 01, 2022","1,068.32","1,100.22","1,040.15","1,059.77","1,059.77","17,499,453,625"
"Jun 30, 2022","1,099.35","1,103.69","1,009.09","1,067.30","1,067.30","16,350,755,497"
"Jun 29, 2022","1,144.52","1,152.68","1,092.10","1,098.94","1,098.94","15,386,286,815"
"Jun 28, 2022","1,193.25","1,229.74","1,141.16","1,144.58","1,144.58","14,023,205,651"
"Jun 27, 2022","1,199.71","1,234.18","1,179.79","1,193.68","1,193.68","12,492,225,250"
"Jun 26, 2022","1,242.99","1,272.13","1,199.41","1,199.83","1,199.83","12,096,607,824"
"Jun 25, 2022","1,226.72","1,246.39","1,184.56","1,243.45","1,243.45","12,481,946,184"
"Jun 24, 2022","1,143.20","1,238.62","1,134.51","1,226.84","1,226.84","16,981,552,654"
"Jun 23, 2022","1,051.33","1,146.49","1,050.22","1,143.39","1,143.39","14,657,862,919"
"Jun 22, 2022","1,125.37","1,126.26","1,049.76","1,051.42","1,051.42","15,010,593,493"
"Jun 21, 2022","1,127.51","1,185.43","1,112.57","1,124.82","1,124.82","15,632,089,439"
"Jun 20, 2022","1,127.66","1,159.99","1,066.11","1,127.64","1,127.64","19,739,691,429"
"Jun 19, 2022",993.40,"1,142.34",943.12,"1,127.66","1,127.66","21,795,481,981"
"Jun 18, 2022","1,086.38","1,095.17",896.11,993.64,993.64,"21,655,406,608"
"Jun 17, 2022","1,067.99","1,112.47","1,060.87","1,086.52","1,086.52","14,591,486,540"
"Jun 16, 2022","1,233.60","1,246.14","1,058.78","1,067.73","1,067.73","18,907,671,369"
"Jun 15, 2022","1,211.37","1,236.63","1,025.68","1,233.21","1,233.21","37,539,999,450"
"Jun 14, 2022","1,204.56","1,252.47","1,094.70","1,211.66","1,211.66","33,327,826,525"
"Jun 13, 2022","1,443.84","1,448.74","1,181.95","1,204.58","1,204.58","45,162,788,786"
"Jun 12, 2022","1,530.19","1,539.71","1,436.18","1,445.22","1,445.22","23,465,074,882"
"Jun 11, 2022","1,665.22","1,679.31","1,507.04","1,529.66","1,529.66","21,127,089,064"
"Jun 10, 2022","1,789.69","1,797.61","1,663.43","1,665.04","1,665.04","18,504,740,451"
"Jun 09, 2022","1,793.51","1,827.29","1,779.87","1,789.83","1,789.83","12,013,083,393"
"Jun 08, 2022","1,814.10","1,830.68","1,770.23","1,793.57","1,793.57","18,041,476,023"
"Jun 07, 2022","1,859.33","1,862.91","1,729.41","1,814.05","1,814.05","24,020,076,750"
"Jun 06, 2022","1,805.64","1,915.03","1,804.99","1,859.29","1,859.29","16,518,471,852"
"Jun 05, 2022","1,801.82","1,825.86","1,777.13","1,805.20","1,805.20","8,850,385,937"
"Jun 04, 2022","1,775.22","1,810.30","1,751.53","1,801.61","1,801.61","8,677,951,273"
"Jun 03, 2022","1,834.14","1,840.06","1,746.51","1,775.08","1,775.08","14,878,001,811"
"Jun 02, 2022","1,822.41","1,845.31","1,789.66","1,834.15","1,834.15","17,065,041,354"
"Jun 01, 2022","1,942.05","1,965.17","1,776.05","1,823.57","1,823.57","21,037,797,760"
"May 31, 2022","1,996.41","2,005.49","1,932.35","1,942.33","1,942.33","18,363,115,560"
"May 30, 2022","1,811.89","2,005.21","1,804.46","1,996.44","1,996.44","19,580,808,705"
"May 29, 2022","1,792.18","1,818.78","1,765.94","1,812.03","1,812.03","10,642,556,101"
"May 28, 2022","1,724.64","1,757.94","1,724.64","1,757.94","1,757.94","23,214,777,872"
"May 27, 2022","1,802.54","1,814.66","1,721.26","1,724.92","1,724.92","25,470,760,032"
"May 26, 2022","1,945.03","1,962.17","1,759.20","1,803.91","1,803.91","23,458,681,818"
"May 25, 2022","1,978.68","2,014.37","1,943.94","1,944.83","1,944.83","13,364,545,730"
"May 24, 2022","1,972.39","1,991.54","1,920.69","1,978.98","1,978.98","13,057,109,007"
"May 23, 2022","2,042.34","2,080.33","1,964.39","1,972.18","1,972.18","16,434,529,708"
"May 22, 2022","1,974.67","2,047.19","1,966.04","2,043.17","2,043.17","10,941,123,403"
"May 21, 2022","1,961.02","1,985.40","1,944.27","1,974.52","1,974.52","8,546,822,406"
"May 20, 2022","2,018.00","2,054.80","1,926.68","1,961.32","1,961.32","15,892,482,289"
"May 19, 2022","1,916.15","2,028.39","1,907.02","2,018.34","2,018.34","18,734,247,914"
"May 18, 2022","2,090.46","2,102.33","1,916.66","1,916.66","1,916.66","17,740,965,589"
"May 17, 2022","2,022.88","2,113.06","2,015.97","2,090.41","2,090.41","18,509,929,297"
"May 16, 2022","2,145.84","2,145.84","1,988.81","2,022.73","2,022.73","21,459,552,191"
"May 15, 2022","2,056.18","2,147.19","2,008.16","2,145.71","2,145.71","14,846,088,335"
"May 14, 2022","2,014.28","2,063.43","1,956.57","2,056.27","2,056.27","15,457,044,616"
"May 13, 2022","1,960.12","2,139.71","1,941.98","2,014.42","2,014.42","24,816,096,567"
"May 12, 2022","2,072.50","2,170.46","1,748.30","1,961.70","1,961.70","42,463,486,402"
"May 11, 2022","2,342.75","2,441.08","2,018.86","2,072.11","2,072.11","45,743,399,154"
"May 10, 2022","2,242.65","2,450.76","2,206.76","2,343.51","2,343.51","38,202,099,639"
"May 09, 2022","2,518.51","2,528.26","2,238.06","2,245.43","2,245.43","36,333,567,678"
"May 08, 2022","2,636.12","2,638.83","2,498.43","2,517.46","2,517.46","20,802,269,935"
"May 07, 2022","2,694.99","2,696.65","2,599.52","2,636.09","2,636.09","13,369,276,367"
"May 06, 2022","2,748.93","2,754.84","2,645.34","2,694.98","2,694.98","21,027,599,270"
"May 05, 2022","2,940.23","2,948.96","2,704.92","2,749.21","2,749.21","22,642,925,048"
"May 04, 2022","2,783.13","2,956.69","2,779.27","2,940.64","2,940.64","18,186,749,944"
"May 03, 2022","2,857.15","2,859.19","2,762.12","2,783.48","2,783.48","13,026,093,219"
"May 02, 2022","2,827.61","2,874.15","2,785.52","2,857.41","2,857.41","18,609,741,545"
"May 01, 2022","2,729.99","2,838.70","2,728.08","2,827.76","2,827.76","15,332,730,152"
"Apr 30, 2022","2,815.53","2,836.83","2,727.41","2,730.19","2,730.19","13,520,941,867"
"Apr 29, 2022","2,936.78","2,943.45","2,782.44","2,815.60","2,815.60","18,771,041,399"
"Apr 28, 2022","2,888.85","2,973.14","2,861.82","2,936.94","2,936.94","18,443,524,633"
"Apr 27, 2022","2,808.65","2,911.88","2,802.27","2,888.93","2,888.93","17,419,284,041"
"Apr 26, 2022","3,008.95","3,026.42","2,786.25","2,808.30","2,808.30","19,052,045,399"
"Apr 25, 2022","2,922.99","3,018.42","2,804.51","3,009.39","3,009.39","22,332,690,614"
"Apr 24, 2022","2,937.35","2,961.88","2,922.13","2,922.73","2,922.73","9,696,829,579"
"Apr 23, 2022","2,964.80","2,975.32","2,926.74","2,938.11","2,938.11","9,116,955,609"
"Apr 22, 2022","2,986.94","3,024.85","2,942.36","2,964.84","2,964.84","16,782,795,477"
"Apr 21, 2022","3,077.83","3,173.45","2,962.41","2,987.48","2,987.48","20,783,591,093"
"Apr 20, 2022","3,103.94","3,157.89","3,045.29","3,077.75","3,077.75","15,547,362,265"
"Apr 19, 2022","3,057.57","3,125.08","3,035.54","3,104.11","3,104.11","14,156,035,096"
"Apr 18, 2022","2,993.48","3,062.52","2,893.91","3,057.61","3,057.61","18,629,381,299"
"Apr 17, 2022","3,061.88","3,075.78","2,989.04","2,993.40","2,993.40","10,463,091,281"
"Apr 16, 2022","3,041.12","3,074.89","3,016.42","3,062.31","3,062.31","8,766,710,365"
"Apr 15, 2022","3,020.13","3,044.29","3,001.12","3,040.92","3,040.92","11,256,651,536"
"Apr 14, 2022","3,117.82","3,139.93","2,988.44","3,019.91","3,019.91","15,821,419,931"
"Apr 13, 2022","3,029.88","3,123.58","3,006.48","3,118.34","3,118.34","16,088,473,629"
"Apr 12, 2022","2,981.42","3,077.45","2,957.87","3,030.38","3,030.38","20,235,707,410"
"Apr 11, 2022","3,209.58","3,214.46","2,962.76","2,981.05","2,981.05","21,891,804,831"
"Apr 10, 2022","3,261.29","3,303.00","3,211.87","3,211.87","3,211.87","10,427,054,790"
"Apr 09, 2022","3,191.98","3,261.96","3,187.47","3,261.92","3,261.92","9,908,112,156"
"Apr 08, 2022","3,233.27","3,301.61","3,179.14","3,192.07","3,192.07","17,557,050,669"
"Apr 07, 2022","3,172.20","3,263.47","3,155.58","3,233.27","3,233.27","16,745,496,605"
"Apr 06, 2022","3,411.67","3,411.67","3,171.21","3,171.69","3,171.69","25,632,563,639"
"Apr 05, 2022","3,521.24","3,546.71","3,410.55","3,411.79","3,411.79","16,681,503,199"
"Apr 04, 2022","3,522.36","3,535.15","3,422.00","3,521.24","3,521.24","18,209,969,743"
"Apr 03, 2022","3,444.81","3,573.96","3,421.26","3,522.83","3,522.83","15,333,808,649"
"Apr 02, 2022","3,449.79","3,521.28","3,442.00","3,445.06","3,445.06","23,571,556,215"
"Apr 01, 2022","3,282.58","3,467.56","3,223.89","3,449.55","3,449.55","20,982,988,937"
"Mar 31, 2022","3,385.29","3,435.13","3,272.93","3,281.64","3,281.64","17,685,495,686"
"Mar 30, 2022","3,401.53","3,435.29","3,349.24","3,385.16","3,385.16","15,302,506,131"
"Mar 29, 2022","3,335.02","3,470.19","3,335.02","3,401.99","3,401.99","19,533,323,636"
"Mar 28, 2022","3,292.32","3,424.02","3,279.03","3,336.63","3,336.63","20,620,450,770"
"Mar 27, 2022","3,143.80","3,291.58","3,130.00","3,291.58","3,291.58","13,431,866,834"
