Open,High,Low,Close,Adj Close,Volume
25.3174991607666,25.450000762939453,25.147499084472656,25.395000457763672,22.760480880737305,243706000
25.482500076293945,25.587499618530273,25.389999389648438,25.447500228881836,22.807537078857422,149197600
25.572500228881836,25.587499618530273,25.125,25.239999771118164,22.621562957763672,283609600
25.450000762939453,25.53499984741211,25.145000457763672,25.264999389648438,22.643966674804688,211153600
25.149999618530273,25.735000610351562,25.135000228881836,25.65999984741211,22.997989654541016,253608800
25.540000915527344,25.712499618530273,25.299999237060547,25.4375,22.79857635498047,240687200
25.127500534057617,25.177499771118164,24.43000030517578,24.467500686645508,21.929195404052734,400368000
24.63249969482422,25.1875,24.600000381469727,25.1875,22.57450294494629,249482000
24.662500381469727,25.110000610351562,24.657499313354492,25.02750015258789,22.431106567382812,199065200
25.202499389648438,25.385000228881836,25.13249969482422,25.1875,22.57450294494629,221056400
25.147499084472656,25.172500610351562,24.674999237060547,24.795000076293945,22.222726821899414,205965200
24.8174991607666,25.05500030517578,24.510000228881836,24.975000381469727,22.38405418395996,191031200
24.860000610351562,25.052499771118164,24.760000228881836,24.905000686645508,22.321313858032227,173878400
24.987499237060547,25.162500381469727,24.854999542236328,24.905000686645508,22.321313858032227,148204800
24.857500076293945,25.030000686645508,24.6825008392334,24.6875,22.12638282775879,168376800
24.690000534057617,25.27750015258789,24.577499389648438,25.200000762939453,22.585708618164062,229618800
25.385000228881836,25.594999313354492,25.15250015258789,25.2549991607666,22.635005950927734,309506000
25.172500610351562,25.50749969482422,25.075000762939453,25.1825008392334,22.57002830505371,265326400
25.332500457763672,25.44499969482422,24.952499389648438,24.952499389648438,22.3638858795166,214333600
25.09749984741211,25.1299991607666,24.642499923706055,24.6875,22.12638282775879,254754400
24.49250030517578,24.787500381469727,23.795000076293945,24.385000228881836,21.855257034301758,403734400
23.887500762939453,24.43000030517578,23.852500915527344,24.065000534057617,21.568462371826172,288618000
24.375,24.75,24.202499389648438,24.417499542236328,21.88438606262207,272718800
24.579999923706055,24.989999771118164,24.55500030517578,24.940000534057617,22.352684020996094,310069200
25.7549991607666,25.7549991607666,25.3174991607666,25.61750030517578,22.959897994995117,378495600
25.709999084472656,26.02750015258789,25.649999618530273,25.747499465942383,23.0764102935791,273052400
26.020000457763672,26.262500762939453,25.907499313354492,26.207500457763672,23.488685607910156,284298800
26.295000076293945,26.372499465942383,26.13249969482422,26.30500030517578,23.576078414916992,188215600
26.212499618530273,26.3700008392334,26.174999237060547,26.27750015258789,23.551427841186523,136750800
26.350000381469727,26.684999465942383,26.337499618530273,26.684999465942383,23.916658401489258,192243600
26.662500381469727,26.842500686645508,26.59000015258789,26.834999084472656,24.05109405517578,210751600
26.739999771118164,26.837499618530273,26.475000381469727,26.7450008392334,23.970426559448242,162619200
27.002500534057617,27.010000228881836,26.802499771118164,27.0,24.198976516723633,178557200
27.05500030517578,27.575000762939453,27.002500534057617,27.350000381469727,24.512666702270508,209130400
27.34000015258789,27.372499465942383,26.93000030517578,27.149999618530273,24.333415985107422,166297600
27.274999618530273,27.325000762939453,27.032499313354492,27.21500015258789,24.39166831970215,149743600
27.149999618530273,27.197500228881836,26.950000762939453,27.174999237060547,24.461429595947266,139874000
27.1875,27.329999923706055,27.137500762939453,27.252500534057617,24.53118896484375,134766000
27.2549991607666,27.332500457763672,27.167499542236328,27.207500457763672,24.490686416625977,108782000
27.174999237060547,27.4375,27.100000381469727,27.424999237060547,24.68647003173828,109769200
27.344999313354492,27.857500076293945,27.342500686645508,27.8125,25.035274505615234,187769600
27.950000762939453,28.362499237060547,27.899999618530273,28.204999923706055,25.388578414916992,238091600
28.287500381469727,28.547500610351562,27.802499771118164,28.545000076293945,25.694629669189453,176254400
28.5674991607666,29.31999969482422,28.325000762939453,28.497499465942383,25.651872634887695,186986800
28.485000610351562,28.922500610351562,28.47249984741211,28.86750030517578,25.984926223754883,176896000
28.860000610351562,28.934999465942383,28.450000762939453,28.667499542236328,25.804899215698242,167476800
28.727500915527344,29.21500015258789,28.712499618530273,29.077499389648438,26.173952102661133,173582000
29.377500534057617,29.392499923706055,29.00749969482422,29.11750030517578,26.2099609375,228717200
29.212499618530273,29.6924991607666,29.155000686645508,29.657499313354492,26.6960391998291,189803200
29.767499923706055,29.9375,29.362499237060547,29.399999618530273,26.46425437927246,275361600
29.485000610351562,29.774999618530273,29.457500457763672,29.75,26.77930450439453,163073200
29.8174991607666,29.850000381469727,29.512500762939453,29.732500076293945,26.76355743408203,99257600
29.702499389648438,29.8125,27.8174991607666,28.767499923706055,25.894908905029297,335256000
28.375,28.9375,28.1875,28.657499313354492,25.795896530151367,237395600
28.9375,29.087499618530273,28.77750015258789,28.982500076293945,26.088441848754883,172253600
28.9424991607666,29.299999237060547,28.822500228881836,28.872499465942383,25.989429473876953,168178000
28.997499465942383,29.020000457763672,28.65999984741211,28.75,25.879159927368164,153275600
28.524999618530273,28.662500381469727,27.905000686645508,28.100000381469727,25.294063568115234,230659600
27.547500610351562,28.575000762939453,27.337499618530273,28.530000686645508,25.681127548217773,240832000
28.602500915527344,28.712499618530273,27.885000228881836,27.987499237060547,25.192798614501953,178261200
28.065000534057617,28.450000762939453,27.834999084472656,27.905000686645508,25.118534088134766,165606800
27.614999771118164,27.967500686645508,27.395000457763672,27.4325008392334,24.69321632385254,224112400
27.674999237060547,27.899999618530273,26.587499618530273,27.0575008392334,24.355667114257812,268872400
26.592500686645508,27.540000915527344,26.565000534057617,26.6875,24.02261734008789,243162800
