Open,High,Low,Close,Adj Close,Volume
4.772500038146973,4.832499980926514,4.75,4.787499904632568,4.580183506011963,17358400
4.817500114440918,4.864999771118164,4.802499771118164,4.860000133514404,4.649543762207031,21960400
4.875,4.880000114440918,4.762499809265137,4.769999980926514,4.563440322875977,60131600
4.867499828338623,4.867499828338623,4.71750020980835,4.722499847412109,4.517996311187744,22146400
4.697500228881836,4.755000114440918,4.679999828338623,4.702499866485596,4.498863220214844,19614400
4.699999809265137,4.744999885559082,4.695000171661377,4.730000019073486,4.525173187255859,15959200
4.724999904632568,4.737500190734863,4.617499828338623,4.627500057220459,4.427112102508545,29844000
4.642499923706055,4.672500133514404,4.622499942779541,4.637499809265137,4.436678886413574,24118800
4.599999904632568,4.662499904632568,4.554999828338623,4.630000114440918,4.429502010345459,20854000
4.610000133514404,4.644999980926514,4.557499885559082,4.612500190734863,4.41276216506958,27720400
4.619999885559082,4.652500152587891,4.554999828338623,4.567500114440918,4.369711399078369,35097600
4.559999942779541,4.582499980926514,4.442500114440918,4.547500133514404,4.350575923919678,28899600
4.574999809265137,4.637499809265137,4.557499885559082,4.557499885559082,4.360142707824707,23914000
4.574999809265137,4.612500190734863,4.5,4.53000020980835,4.333835124969482,19903200
4.510000228881836,4.554999828338623,4.477499961853027,4.482500076293945,4.288391590118408,30189600
4.477499961853027,4.587500095367432,4.442500114440918,4.565000057220459,4.367319107055664,26017200
4.545000076293945,4.550000190734863,4.440000057220459,4.477499961853027,4.283608913421631,30695600
4.442500114440918,4.457499980926514,4.210000038146973,4.212500095367432,4.030084133148193,69137600
4.239999771118164,4.324999809265137,4.192500114440918,4.197500228881836,4.015734672546387,39762800
4.255000114440918,4.412499904632568,4.230000019073486,4.295000076293945,4.109010696411133,37662000
4.232500076293945,4.382500171661377,4.204999923706055,4.360000133514404,4.171195030212402,40442800
4.28249979019165,4.412499904632568,4.272500038146973,4.362500190734863,4.173587799072266,35111600
4.414999961853027,4.465000152587891,4.337500095367432,4.355000019073486,4.166412353515625,29071600
4.355000019073486,4.432499885559082,4.324999809265137,4.392499923706055,4.202287673950195,20033600
4.425000190734863,4.585000038146973,4.412499904632568,4.579999923706055,4.381669044494629,35109200
4.572500228881836,4.587500095367432,4.472499847412109,4.472499847412109,4.278822898864746,23951200
4.550000190734863,4.605000019073486,4.517499923706055,4.572500228881836,4.3744940757751465,21447600
4.599999904632568,4.647500038146973,4.572500228881836,4.619999885559082,4.419936656951904,21015600
4.617499828338623,4.639999866485596,4.567500114440918,4.622499942779541,4.422328472137451,14509200
4.610000133514404,4.737500190734863,4.605000019073486,4.732500076293945,4.527565956115723,19258000
4.712500095367432,4.739999771118164,4.659999847412109,4.702499866485596,4.498863220214844,16834000
4.690000057220459,4.710000038146973,4.612500190734863,4.672500133514404,4.470162868499756,17026000
4.78000020980835,4.887499809265137,4.755000114440918,4.885000228881836,4.673462390899658,25631600
4.997499942779541,5.014999866485596,4.942500114440918,4.96750020980835,4.7523884773254395,30873200
5.0,5.050000190734863,4.917500019073486,5.03249979019165,4.814574718475342,36019600
5.0625,5.065000057220459,4.994999885559082,5.03249979019165,4.814574718475342,33565200
5.042500019073486,5.0625,4.965000152587891,5.054999828338623,4.836098670959473,39408800
5.112500190734863,5.172500133514404,4.897500038146973,4.947500228881836,4.7332563400268555,45080000
4.942500114440918,5.037499904632568,4.929999828338623,5.005000114440918,4.788265705108643,29338800
4.974999904632568,5.002500057220459,4.902500152587891,4.945000171661377,4.730863571166992,21299200
4.927499771118164,4.940000057220459,4.84499979019165,4.912499904632568,4.699769496917725,20458400
4.929999828338623,4.9375,4.847499847412109,4.887499809265137,4.675853729248047,22532800
4.892499923706055,4.947500228881836,4.84499979019165,4.947500228881836,4.7332563400268555,16024800
4.925000190734863,4.977499961853027,4.892499923706055,4.925000190734863,4.711728572845459,15873200
4.927499771118164,5.054999828338623,4.914999961853027,5.042500019073486,4.824141979217529,20777200
5.025000095367432,5.039999961853027,4.949999809265137,5.002500057220459,4.806127548217773,24030000
4.96750020980835,5.090000152587891,4.952499866485596,5.085000038146973,4.885387420654297,22096800
5.130000114440918,5.137499809265137,5.070000171661377,5.112500190734863,4.911808013916016,19897600
5.125,5.167500019073486,5.105000019073486,5.144999980926514,4.943033218383789,13600400
5.135000228881836,5.179999828338623,5.125,5.142499923706055,4.940632343292236,19024000
5.112500190734863,5.235000133514404,5.110000133514404,5.230000019073486,5.0246968269348145,21926400
5.247499942779541,5.272500038146973,5.199999809265137,5.242499828338623,5.036705017089844,12483200
5.21999979019165,5.25,5.137499809265137,5.144999980926514,4.943033218383789,19006000
5.139999866485596,5.175000190734863,5.09250020980835,5.152500152587891,4.950239181518555,24595200
5.177499771118164,5.287499904632568,5.162499904632568,5.284999847412109,5.077535152435303,28442400
5.277500152587891,5.297500133514404,5.202499866485596,5.237500190734863,5.03190279006958,18533200
5.239999771118164,5.295000076293945,5.237500190734863,5.267499923706055,5.060725212097168,16568000
5.260000228881836,5.3125,5.15749979019165,5.199999809265137,4.995874404907227,22694400
5.167500019073486,5.195000171661377,5.090000152587891,5.182499885559082,4.979060649871826,23944800
5.167500019073486,5.1875,5.0625,5.067500114440918,4.868576526641846,20436400
5.097499847412109,5.132500171661377,5.054999828338623,5.065000057220459,4.866174697875977,13565200
4.997499942779541,5.042500019073486,4.902500152587891,4.90749979019165,4.7148566246032715,32396400
4.965000152587891,5.054999828338623,4.877500057220459,4.892499923706055,4.70044469833374,25469600
4.887499809265137,4.965000152587891,4.835000038146973,4.837500095367432,4.647604465484619,18530800
