date,price,total_volume,market_cap,coin_name
2017-12-21 00:00:00.000,0.497934077786734,168394697.068554,12909971958.0506,cardano
2017-12-22 00:00:00.000,0.414617118807978,152919286.608756,10749807285.5968,cardano
2017-12-23 00:00:00.000,0.43637378035081,90412317.6401021,11313893784.0892,cardano
2017-12-24 00:00:00.000,0.406643144559958,69345060.1550332,10543065492.8002,cardano
2017-12-25 00:00:00.000,0.424664376944429,125437694.646658,11010303256.014,cardano
2017-12-26 00:00:00.000,0.449756880487314,97612771.3899792,11660878365.3454,cardano
2017-12-27 00:00:00.000,0.430559657117027,84684312.3121579,11163150600.8902,cardano
2017-12-28 00:00:00.000,0.429505402037996,86905712.0561081,11135816855.0912,cardano
2017-12-29 00:00:00.000,0.545309043550218,288839195.142621,14138266037.1358,cardano
2017-12-30 00:00:00.000,0.67857929095975,674814233.64492,17593573142.3395,cardano
2017-12-31 00:00:00.000,0.767634603799483,312335398.065627,19902516520.1189,cardano
2018-01-01 00:00:00.000,0.74714042363643,150103426.408784,19371162465.4129,cardano
2018-01-02 00:00:00.000,0.807430250865508,290148321.463177,20934301068.7051,cardano
2018-01-03 00:00:00.000,1.0754011011838815,672172539.6566188,27882000207.037376,cardano
2018-01-04 00:00:00.000,1.1793470150411156,587865819.6221813,30577013247.750748,cardano
2018-01-05 00:00:00.000,1.0778211835149423,507435198.65038526,27944745852.34255,cardano
2018-01-06 00:00:00.000,1.093780172480279,311308025.14994603,28358515684.962,cardano
2018-01-07 00:00:00.000,1.0528536805180457,231753940.09091622,27297411640.984287,cardano
2018-01-08 00:00:00.000,0.9418999315467624,271755252.7481392,24420705964.95028,cardano
2018-01-09 00:00:00.000,0.8662015396561794,214077772.7742139,22458068418.789967,cardano
2018-01-10 00:00:00.000,0.8164417056119962,241226048.655068,21167941691.567257,cardano
2018-01-11 00:00:00.000,0.7274617292991923,240846066.20804676,18860951569.23562,cardano
2018-01-12 00:00:00.000,0.9623286418063227,400879519.0712368,24950362576.850266,cardano
2018-01-13 00:00:00.000,0.9379071855617376,324020183.0705352,24317185758.156223,cardano
2018-01-14 00:00:00.000,0.8418895265838228,164758594.71964398,21827729140.9422,cardano
2018-01-15 00:00:00.000,0.8224040744826202,223039389.0742617,21322528449.849503,cardano
2018-01-16 00:00:00.000,0.6382177391603058,182356185.24944827,16547116341.812134,cardano
2018-01-17 00:00:00.000,0.6495671614349702,197027150.9364225,16841373613.692904,cardano
2018-01-18 00:00:00.000,0.671356127214076,147757610.9196817,17406297666.39785,cardano
2018-01-19 00:00:00.000,0.6657514508348865,106464152.84363754,17260984826.57194,cardano
2018-01-20 00:00:00.000,0.7340009347332741,109953899.26112777,19030494009.787533,cardano
2018-01-21 00:00:00.000,0.6290330817666664,67487204.52579968,16308985081.69988,cardano
2018-01-22 00:00:00.000,0.5813511689714357,68808151.80195066,15072732765.27117,cardano
2018-01-23 00:00:00.000,0.5648508617693447,62623864.032755,14644928136.54389,cardano
2018-01-24 00:00:00.000,0.6248776332409309,120247479.6672865,16201246474.65611,cardano
2018-01-25 00:00:00.000,0.63963832722956,113543205.04626423,16583948028.889128,cardano
2018-01-26 00:00:00.000,0.6206010251818365,86436298.9524816,16090366555.84459,cardano
2018-01-27 00:00:00.000,0.625463721730052,45494958.251873404,16216442032.255064,cardano
2018-01-28 00:00:00.000,0.6305763664855509,51114212.4658298,16348997933.466618,cardano
2018-01-29 00:00:00.000,0.5924707176465416,54376792.26218041,15361030088.121367,cardano
2018-01-30 00:05:21.088,0.5879492074894594,54034613.730166204,15243800575.340412,cardano
2018-01-31 00:00:00.000,0.5017165694625461,60904687.425443225,13008040886.538809,cardano
2018-02-01 00:00:00.000,0.4994619104070018,58966605.09924155,12949584182.16657,cardano
2018-02-02 00:00:00.000,0.41192005156171696,86000222.89314842,10679880232.857233,cardano
2018-02-03 00:00:00.000,0.39990284748947247,165611115.0587108,10368309335.206608,cardano
2018-02-04 00:00:00.000,0.448042724772298,138106828.2680116,11616435329.209091,cardano
2018-02-05 00:00:00.000,0.39506509860605493,83335835.56425951,10242880678.661112,cardano
2018-02-06 00:00:00.000,0.3100116180114175,69466413.88385011,8037693087.781534,cardano
2018-02-07 00:00:00.000,0.3599758232654266,108155653.23330271,9333118561.777338,cardano
2018-02-08 00:05:18.856,0.33025486846696983,58421560.15245855,8562541270.261039,cardano
2018-02-09 00:00:00.000,0.3423716700897969,23763678.044436757,8876694440.63103,cardano
2018-02-10 00:00:00.000,0.3772460072631502,58814949.31485622,9780883840.490557,cardano
2018-02-11 00:00:00.000,0.384454867565513,93596129.66884983,9967788470.048504,cardano
2018-02-12 00:00:00.000,0.3551576922387197,32670730.6698983,9208198538.786581,cardano
2018-02-13 00:00:00.000,0.3719208342226599,49329420.43797007,9642817703.442709,cardano
2018-02-14 00:00:00.000,0.3547574424696075,50797813.49232494,9197821234.78999,cardano
2018-02-15 00:00:00.000,0.38574353026605734,62947697.4322393,10001199718.785206,cardano
2018-02-16 00:00:00.000,0.3909104389882274,53183519.86476815,10135162525.688318,cardano
2018-02-17 00:00:00.000,0.3907621379870917,57409442.88684969,10131317515.171017,cardano
2018-02-18 00:00:00.000,0.41475537686890657,78769451.8548117,10753391912.094913,cardano
2018-02-19 00:00:00.000,0.36880412256656936,49090687.34698211,9562010500.488642,cardano
2018-02-20 00:00:00.000,0.37366498315990676,47764084.92534232,9688038375.967485,cardano
2018-02-21 00:00:00.000,0.35618085040087505,61634100.15150636,9234726032.628313,cardano
2018-02-22 00:00:00.000,0.3154844158276566,38964450.40899637,8179586702.803375,cardano
2018-02-23 00:00:00.000,0.3173495150371504,39605926.75760744,8227943261.568291,cardano
2018-02-24 00:00:00.000,0.32549417709221845,47102348.274124004,8439110489.178212,cardano
2018-02-25 00:00:00.000,0.302825129036927,30548017.68370288,7851368481.2193575,cardano
2018-02-26 00:00:00.000,0.3320578669828895,71917005.91648917,8609287739.963198,cardano
2018-02-27 00:00:00.000,0.32859065924094755,59971698.44694244,8519393200.267969,cardano
2018-02-28 00:00:00.000,0.3300885506885125,43595311.86369452,8558229137.487253,cardano
2018-03-01 00:00:00.000,0.3058062343297469,42777371.55424273,7928659808.4275055,cardano
2018-03-02 00:00:00.000,0.2998293451647896,69019786.03707635,7773696581.449849,cardano
2018-03-03 00:00:00.000,0.2914111343427157,49647483.4040188,7555437035.662185,cardano
2018-03-04 00:00:00.000,0.2897399328539955,50351067.00850581,7512107676.780925,cardano
2018-03-05 00:00:00.000,0.296097287595342,41440713.6573949,7676935261.594904,cardano
2018-03-06 00:00:00.000,0.29517408599932904,75174582.89098623,7652999348.694283,cardano
2018-03-07 00:00:00.000,0.27834281537457284,42013215.80208878,7216613807.962062,cardano
2018-03-08 00:00:00.000,0.24457187822296733,60496864.483182766,6341032338.29802,cardano
2018-03-09 00:00:00.000,0.21573889645183913,42272553.65150654,5593477586.097112,cardano
2018-03-10 00:00:00.000,0.21124978226718655,49682507.70846075,5477088005.978487,cardano
2018-03-11 00:00:00.000,0.20501892019922235,34399754.649275176,5315540005.62983,cardano
2018-03-12 00:00:00.000,0.21999453645458505,32635606.518353745,5703813864.632639,cardano
2018-03-13 00:00:00.000,0.22454217722034178,195011717.0893642,5821720867.547898,cardano
2018-03-14 00:00:00.000,0.22159015518213107,104229952.93572284,5745183583.933478,cardano
2018-03-15 00:00:00.000,0.20027711504949422,146577842.11683223,5192598889.0353775,cardano
2018-03-16 00:00:00.000,0.1873430230133917,213685102.24859965,4857255772.470365,cardano
2018-03-17 00:00:00.000,0.18206790679910398,103318371.34400854,4720487462.286379,cardano
2018-03-18 00:00:00.000,0.15804012169192813,84174499.43206845,4097517382.940725,cardano
2018-03-19 00:00:00.000,0.15605259100982408,206870346.72490233,4045986534.749374,cardano
2018-03-20 00:00:00.000,0.19463663042717663,333093443.50647795,5046357646.364046,cardano
2018-03-21 00:00:00.000,0.20375635471668324,259733129.07825553,5282805381.305196,cardano
2018-03-22 00:00:00.000,0.21588196054455117,271312135.78441596,5597186818.920311,cardano
2018-03-23 00:00:00.000,0.20377530994314505,209925461.77157533,5283296834.798735,cardano
2018-03-24 00:00:00.000,0.18928756545591438,150987639.6481656,4907672061.541784,cardano
2018-03-25 00:00:00.000,0.18911688818908837,138676434.73697916,4903246900.005553,cardano
2018-03-26 00:00:00.000,0.18485616933790586,63276264.759483166,4792778941.808358,cardano
2018-03-27 00:00:00.000,0.1678051228600666,122615730.54298866,4350695257.030703,cardano
2018-03-28 00:00:00.000,0.15567516111215665,110269538.20591126,4036200883.1694,cardano
2018-03-29 00:00:00.000,0.15990271243968826,63290185.10698185,4145808904.641328,cardano
2018-03-30 00:00:00.000,0.14625632486959209,107780151.34550273,3791998051.5225577,cardano
2018-03-31 00:00:00.000,0.14672090061322438,124911837.8059389,3804043139.5979557,cardano
2018-04-01 00:00:00.000,0.15553196120838061,118207280.74721052,4032488129.163164,cardano
2018-04-02 00:00:00.000,0.1516447663657668,104945875.8067423,3931704554.2837653,cardano
2018-04-03 00:00:00.000,0.15650316859491217,106347391.59841216,4057668691.5807943,cardano
2018-04-04 00:00:00.000,0.17286210266382487,164704238.6773934,4481807929.111985,cardano
2018-04-05 00:00:00.000,0.15569240193401918,160515627.58868685,4036647887.1739626,cardano
2018-04-06 00:00:00.000,0.15018647011781366,118224971.95898001,3893895204.5977845,cardano
2018-04-07 00:00:00.000,0.1443869833475578,52008384.42358814,3743531502.0211625,cardano
2018-04-08 00:00:00.000,0.14813151681847894,50524949.52993911,3840616285.4536366,cardano
2018-04-09 00:00:00.000,0.1562199153361142,52462507.8058501,4050324764.3598213,cardano
2018-04-10 00:00:00.000,0.1532177813959485,96981159.38350405,3972488225.928621,cardano
2018-04-11 00:00:00.000,0.15645861653266155,59572017.20180404,4056513587.1202087,cardano
2018-04-12 00:00:00.000,0.16581090224514816,99285298.20283522,4298990958.479379,cardano
2018-04-13 00:00:00.000,0.21285054905675554,508525215.26455766,5518591199.44653,cardano
2018-04-14 00:00:00.000,0.19893245843277063,229098350.79432327,5157735882.084197,cardano
2018-04-15 00:00:00.000,0.1995465773527809,115064004.01824924,5173658186.642023,cardano
2018-04-16 00:00:00.000,0.22105538551375975,172115119.08966485,5731318573.020033,cardano
2018-04-17 00:00:00.000,0.25620473240326014,698342753.8536612,6642638169.188739,cardano
2018-04-18 00:00:00.000,0.24346264127594142,534960843.527335,6312273073.729124,cardano
2018-04-19 00:00:00.000,0.2605175569125585,186344034.70441836,6754457074.459333,cardano
2018-04-20 00:00:00.000,0.27251094301192574,243857941.78765774,7065410441.847096,cardano
2018-04-21 00:00:00.000,0.2943787679831131,325740024.75244725,7632379082.387709,cardano
2018-04-22 00:00:00.000,0.291419684042092,300403083.7770018,7555658704.320992,cardano
2018-04-23 00:00:00.000,0.2842078073784546,162687316.44505146,7368675869.351509,cardano
2018-04-24 00:00:00.000,0.2876005132930135,131169435.71201217,7456638794.912968,cardano
2018-04-25 00:00:00.000,0.313285804426131,371680030.0340335,8122583149.910371,cardano
2018-04-26 00:00:00.000,0.2698223219239078,355475589.75443107,6995702373.248101,cardano
2018-04-27 00:00:00.000,0.29353815622000723,231323098.7181208,7610584481.910591,cardano
2018-04-28 00:00:00.000,0.28930349913622366,204407851.12413734,7500792228.995092,cardano
2018-04-29 00:00:00.000,0.35582330699036724,675280301.4959607,9225455979.403679,cardano
2018-04-30 00:00:00.000,0.36305017713798343,663808565.6062096,9412827551.489891,cardano
2018-05-01 00:00:00.000,0.34119557382647364,306764418.34950644,8846201709.85237,cardano
2018-05-02 00:00:00.000,0.3563453648234993,380935416.10300475,9238991409.668211,cardano
2018-05-03 00:00:00.000,0.3694644800006757,272233287.7254925,9579131634.26301,cardano
2018-05-04 00:00:00.000,0.371949748180423,165672728.6186824,9643567357.665165,cardano
2018-05-05 00:00:00.000,0.3587821424432725,177767683.04017678,9302169914.90149,cardano
2018-05-06 00:00:00.000,0.36531319109779264,143983962.4963489,9471500874.054344,cardano
2018-05-07 00:00:00.000,0.34903139031495944,154299592.84205535,9049361476.672163,cardano
2018-05-08 00:00:00.000,0.33428333100258556,178306891.70142052,8666987502.581638,cardano
2018-05-09 00:00:00.000,0.3218179391155529,85389551.73248023,8343796407.84273,cardano
2018-05-10 00:00:00.000,0.315994256595777,97252505.47965546,8192805380.361582,cardano
2018-05-11 00:00:00.000,0.29529566918002337,123637937.87470895,7656151644.3963785,cardano
2018-05-12 00:00:00.000,0.26128109940340793,350849593.74475926,6774253494.478348,cardano
2018-05-13 00:00:00.000,0.27120094460262484,266175944.38848418,7031446020.6844845,cardano
2018-05-14 00:00:00.000,0.28557429199064066,187036760.62811252,7404104812.280748,cardano
2018-05-15 00:00:00.000,0.2739445438054828,164701733.27505264,7102579510.744984,cardano
2018-05-16 00:00:00.000,0.25917040327307816,98957494.7707214,6719529327.023004,cardano
2018-05-17 00:00:00.000,0.2559644419520112,113660462.1292555,6636408141.7095995,cardano
2018-05-18 00:00:00.000,0.24351748531372056,84378691.16425724,6313695018.965212,cardano
2018-05-19 00:00:00.000,0.24225753121621815,54721647.130516976,6281028100.204625,cardano
2018-05-20 00:00:00.000,0.2397813759170122,43595675.7642828,6216828647.09907,cardano
2018-05-21 00:00:00.000,0.2544319090671475,107667684.07001844,6596674053.501935,cardano
2018-05-22 00:00:00.000,0.24806124426766124,87861811.37301709,6431501377.871701,cardano
2018-05-23 00:00:00.000,0.22445222963328695,80490595.0391963,5819388790.113605,cardano
2018-05-24 00:00:00.000,0.20075895439492097,83690006.16599889,5205091571.732241,cardano
2018-05-25 00:00:00.000,0.20810629223519944,136489355.0720591,5395586518.183658,cardano
2018-05-26 00:00:00.000,0.20086776110111673,85060735.5650126,5207912610.878786,cardano
2018-05-27 00:00:00.000,0.19642005538818674,64213336.97658688,5092596631.127384,cardano
2018-05-28 00:00:00.000,0.1934241426435206,62696530.77495711,5014921390.070732,cardano
2018-05-29 00:00:00.000,0.17481981794764714,96436638.14291546,4532565751.368966,cardano
2018-05-30 00:00:00.000,0.20321852875050417,195367772.22267976,5268861129.542903,cardano
2018-05-31 00:00:00.000,0.21201676542018352,231891894.5694332,5496973632.287698,cardano
2018-06-01 00:00:00.000,0.22435581157117465,210587950.4845777,5816888952.216082,cardano
2018-06-02 00:00:00.000,0.2220094649973021,133880171.88784516,5756055059.088694,cardano
2018-06-03 00:00:00.000,0.22660877800201606,119984983.16485873,5875301771.788253,cardano
2018-06-04 00:00:00.000,0.22643984392045544,119438315.48920846,5870921805.939359,cardano
2018-06-05 00:00:00.000,0.2137174596810844,118932865.68915962,5541067652.353646,cardano
2018-06-06 00:00:00.000,0.21933920134469015,126118003.3137987,5686822945.012366,cardano
2018-06-07 00:00:00.000,0.21524780377011557,87531548.7081063,5580744991.497369,cardano
2018-06-08 00:00:00.000,0.20922544727030998,78553211.8830692,5424602929.721927,cardano
2018-06-09 00:00:00.000,0.20434564691054882,72235000.98317525,5298084001.583041,cardano
2018-06-10 00:00:00.000,0.2001045407220412,51331885.07388687,5188124542.274455,cardano
2018-06-11 00:00:00.000,0.17700556463229938,140182776.98293754,4589235759.840144,cardano
2018-06-12 00:00:00.000,0.18101254117876267,94615123.95432249,4693124923.404409,cardano
2018-06-13 00:00:00.000,0.1661614302504176,85228066.31990448,4308079122.7975445,cardano
2018-06-14 00:00:00.000,0.16060084005199157,107052294.64626159,4163909308.490041,cardano
2018-06-15 00:00:00.000,0.17171258748705198,204772329.27416345,4452004368.039293,cardano
2018-06-16 00:00:00.000,0.16215431458382334,76574765.2461011,4204186352.25583,cardano
2018-06-17 00:00:00.000,0.16235552042519688,43419330.57645237,4209403030.2977796,cardano
2018-06-18 00:00:00.000,0.16021505026707739,36508695.43851493,4153906909.5237308,cardano
2018-06-19 00:00:00.000,0.1634923916606105,58000555.61427439,5086654525.278563,cardano
2018-06-20 00:00:00.000,0.1666453240422646,73982112.71644957,5184750085.592651,cardano
2018-06-21 00:00:00.000,0.16166876317361192,85641307.72728695,5029916911.976811,cardano
2018-06-22 00:00:00.000,0.15830872138714228,42401057.602429606,4925377663.485355,cardano
2018-06-23 00:00:00.000,0.14048488390131267,81070695.97759181,4370833793.374682,cardano
2018-06-24 00:00:00.000,0.13878315814718434,40640076.43475348,4317888876.977662,cardano
2018-06-25 00:00:00.000,0.1321353596808119,76993945.57795139,4111059349.262947,cardano
2018-06-26 00:00:00.000,0.1351572909584158,60914268.91840328,4205079139.738666,cardano
2018-06-27 00:00:00.000,0.12605289473877845,33825704.583285004,3921818752.1440988,cardano
2018-06-28 00:00:00.000,0.12700558224465147,40143616.64135134,3951459227.5430093,cardano
2018-06-29 00:00:00.000,0.11951512594262992,42471511.56333405,3718412520.8548293,cardano
2018-06-30 00:00:00.000,0.12512278042220804,70704522.63691038,3892880584.7507772,cardano
2018-07-01 00:00:00.000,0.13782709931428794,109337178.07661043,4288143511.2185006,cardano
2018-07-02 00:00:00.000,0.14150418800347955,112348377.83276969,4402546876.602955,cardano
2018-07-03 00:00:00.000,0.15359194216168753,130902702.74070089,4778626942.254823,cardano
2018-07-04 00:00:00.000,0.1498561094860915,108874472.99145463,4662395905.4953165,cardano
2018-07-05 00:00:00.000,0.1508083992441361,89312435.47101304,4692024005.971024,cardano
2018-07-06 00:00:00.000,0.14744331769396685,75502631.23733914,4587327957.908843,cardano
2018-07-07 00:00:00.000,0.14544402100485454,71050257.75359368,4525124870.366038,cardano
2018-07-08 00:00:00.000,0.14803827195829727,50678197.15112288,4605838463.322896,cardano
2018-07-09 00:00:00.000,0.14532768727707482,50052280.22756609,4521505439.04668,cardano
2018-07-10 00:00:00.000,0.13965504686270147,43350203.387002125,4345015501.25221,cardano
2018-07-11 00:00:00.000,0.12866909735630658,63780388.6028103,4003215315.912768,cardano
2018-07-12 00:00:00.000,0.1312753078323177,51858453.66842318,4084300999.3319077,cardano
2018-07-13 00:00:00.000,0.1268467804212572,38798934.368141934,3946518508.2508974,cardano
2018-07-14 00:00:00.000,0.13718088976085213,97185026.1945133,4268038326.4091306,cardano
2018-07-15 00:00:00.000,0.13683082551255343,56758192.09310758,4257146957.8588233,cardano
2018-07-16 00:00:00.000,0.14212862254494427,51504850.002047434,4421974586.6867075,cardano
2018-07-17 00:00:00.000,0.1594957478395647,123611130.34070894,4962309005.760744,cardano
2018-07-18 00:00:00.000,0.17094623516420682,150632561.88003966,5318562116.83789,cardano
2018-07-19 00:00:00.000,0.17925642139568287,327859302.64698696,5577112658.37009,cardano
2018-07-20 00:00:00.000,0.18103305706048198,222316375.21586114,5632388208.2126875,cardano
2018-07-21 00:00:00.000,0.16229084074203767,215935098.36805293,5049271290.773079,cardano
2018-07-22 00:00:00.000,0.16313484456207844,130500992.65123789,5075530346.665262,cardano
2018-07-23 00:00:00.000,0.16966711060125564,141054329.93714854,5278765373.51275,cardano
2018-07-24 00:00:00.000,0.1644406706730288,146409700.63389733,5116157841.492552,cardano
2018-07-25 00:00:00.000,0.17285389722809,196859871.40956587,5377914223.510212,cardano
2018-07-26 00:00:00.000,0.17212923289669205,131393725.00354531,5355368115.626089,cardano
2018-07-27 00:00:00.000,0.16471651692846223,91064087.24774261,5124740103.87938,cardano
2018-07-28 00:00:00.000,0.1651333228458072,104268002.31862088,5137707971.5831375,cardano
2018-07-29 00:00:00.000,0.16351443502286017,50480410.91059892,5087340349.048101,cardano
2018-07-30 00:00:00.000,0.16334411318600636,48132238.692483574,5082041213.514109,cardano
2018-07-31 00:00:00.000,0.15386140209157645,74698278.39363481,4787010510.186205,cardano
2018-08-01 00:00:00.000,0.14306516712847436,99077327.12028484,4451112815.662083,cardano
2018-08-02 00:00:00.000,0.14092885649080406,90178073.48186134,4384646883.748479,cardano
2018-08-03 00:00:00.000,0.13171648332341448,76242224.64208187,4098027065.024848,cardano
2018-08-04 00:00:00.000,0.13011678808951255,89947943.98501141,4048256571.6217947,cardano
2018-08-05 00:00:00.000,0.12693422011748143,66524246.4388209,3949238974.4571247,cardano
2018-08-06 00:00:00.000,0.13098738158914192,53162936.65637276,4075342898.511921,cardano
2018-08-07 00:00:00.000,0.13025878110390574,66660235.96311728,4052674327.101942,cardano
2018-08-08 00:00:00.000,0.12516207109138078,67821011.04058647,3894103015.092145,cardano
2018-08-09 00:00:00.000,0.11446936326483662,100878371.98117897,3561426307.0146255,cardano
2018-08-10 00:00:00.000,0.12320652130265171,117174724.77672382,3833261002.315823,cardano
2018-08-11 00:00:00.000,0.11566881887981083,106177876.12407197,3598744351.4190693,cardano
2018-08-12 00:00:00.000,0.11113328153921524,101671731.1737532,3457632515.5484295,cardano
2018-08-13 00:00:00.000,0.11234656067126024,64129653.20075746,3495380643.9154916,cardano
2018-08-14 00:00:00.000,0.10394244909069657,72874925.28251752,3233907851.4019337,cardano
2018-08-15 00:00:00.000,0.0945872831199803,141265235.71061143,2942845393.7772417,cardano
2018-08-16 00:00:00.000,0.09458962302920607,107262392.82728326,2935686756.6636543,cardano
2018-08-17 00:00:00.000,0.09516441725250115,57527997.87884952,2960108997.307976,cardano
2018-08-18 00:00:00.000,0.10991277515620165,118693524.22822942,3419659529.4465756,cardano
2018-08-19 00:00:00.000,0.09965654612203598,109323815.31372097,3100562761.0952353,cardano
2018-08-20 00:00:00.000,0.10244331806140766,54534210.09363542,3187266160.2708416,cardano
2018-08-21 00:00:00.000,0.09382954303166759,55330631.76562017,2919270216.9139543,cardano
2018-08-22 00:00:00.000,0.09489303762290234,53931658.2448658,2952926214.598613,cardano
2018-08-23 00:00:00.000,0.08994678106207081,70752219.33720112,2797856425.970636,cardano
2018-08-24 00:00:00.000,0.09234223334002,42398603.84215274,2872996316.9687214,cardano
2018-08-25 00:00:00.000,0.09427674229112143,39339909.76862817,2933435848.177201,cardano
2018-08-26 00:00:00.000,0.09447831021006314,34263617.56409678,2944391514.6778374,cardano
2018-08-27 00:00:00.000,0.0933299902786233,30483200.13459168,2892182364.4038644,cardano
2018-08-28 00:00:00.000,0.10091575090984732,62948151.71236462,3132235466.0341716,cardano
2018-08-29 00:00:00.000,0.10569543606680701,91666529.46681893,3288447631.7808075,cardano
2018-08-30 00:00:00.000,0.1053327190471163,94067635.22343428,3284313693.998932,cardano
2018-08-31 00:00:00.000,0.10089391832868926,74150720.91222401,3145985259.465431,cardano
